id,b,c,v,t
19025005,19,25,5,"Guide me in your truth, and teach me, For you are the God of my salvation, I wait for you all day long."
19025006,19,25,6,"Yahweh, remember your tender mercies and your loving kindness, For they are from old times."
19025007,19,25,7,"Don't remember the sins of my youth, nor my transgressions. Remember me according to your loving kindness, For your goodness' sake, Yahweh."
19025008,19,25,8,"Good and upright is Yahweh, Therefore he will instruct sinners in the way."
19025009,19,25,9,He will guide the humble in justice. He will teach the humble his way.
19025010,19,25,10,All the paths of Yahweh are loving kindness and truth To such as keep his covenant and his testimonies.
19025011,19,25,11,"For your name's sake, Yahweh, Pardon my iniquity, for it is great."
19025012,19,25,12,What man is he who fears Yahweh? He shall instruct him in the way that he shall choose.
19025013,19,25,13,His soul shall dwell at ease. His seed shall inherit the land.
19025014,19,25,14,The friendship of Yahweh is with those who fear him. He will show them his covenant.
19025015,19,25,15,"My eyes are ever on Yahweh, For he will pluck my feet out of the net."
19025016,19,25,16,"Turn to me, and have mercy on me, For I am desolate and afflicted."
19025017,19,25,17,The troubles of my heart are enlarged. Oh bring me out of my distresses.
19025018,19,25,18,Consider my affliction and my travail. Forgive all my sins.
19025019,19,25,19,"Consider my enemies, for they are many. They hate me with cruel hatred."
19025020,19,25,20,"Oh keep my soul, and deliver me. Let me not be disappointed, for I take refuge in you."
19025021,19,25,21,"Let integrity and uprightness preserve me, For I wait for you."
19025022,19,25,22,"Redeem Israel, God, Out all of his troubles."
19026001,19,26,1,"&gt; Judge me, Yahweh, for I have walked in my integrity. I have trusted also in Yahweh without wavering."
19026002,19,26,2,"Examine me, Yahweh, and prove me. Try my heart and my mind."
19026003,19,26,3,For your loving kindness is before my eyes. I have walked in your truth.
19026004,19,26,4,"I have not sat with deceitful men, Neither will I go in with hypocrites."
19026005,19,26,5,"I hate the assembly of evil-doers, And will not sit with the wicked."
19026006,19,26,6,"I will wash my hands in innocence, So I will go about your altar, Yahweh;"
19026007,19,26,7,"That I may make the voice of thanksgiving to be heard, And tell of all your wondrous works."
19026008,19,26,8,"Yahweh, I love the habitation of your house, The place where your glory dwells."
19026009,19,26,9,"Don't gather my soul with sinners, Nor my life with bloodthirsty men;"
19026010,19,26,10,"In whose hands is wickedness, Their right hand is full of bribes."
19026011,19,26,11,"But as for me, I will walk in my integrity. Redeem me, and be merciful to me."
19026012,19,26,12,My foot stands in an even place. In the congregations I will bless Yahweh.
19027001,19,27,1,&gt; Yahweh is my light and my salvation. Whom shall I fear? Yahweh is the strength of my life. Of whom shall I be afraid?
19027002,19,27,2,"When evil-doers came at me to eat up my flesh, Even my adversaries and my foes, they stumbled and fell."
19027003,19,27,3,"Though a host should encamp against me, My heart shall not fear. Though war should rise against me, Even then I will be confident."
19027004,19,27,4,"One thing I have asked of Yahweh, that I will seek after, That I may dwell in the house of Yahweh all the days of my life, To see Yahweh's beauty, And to inquire in his temple."
19027005,19,27,5,For in the day of trouble he will keep me secretly in his pavilion. In the covert of his tent he will hide me. He will lift me up on a rock.
19027006,19,27,6,"Now my head will be lifted up above my enemies around me. I will offer sacrifices of joy in his tent. I will sing, yes, I will sing praises to Yahweh."
19027007,19,27,7,"Hear, Yahweh, when I cry with my voice. Have mercy also on me, and answer me."
19027008,19,27,8,"When you said, ""Seek my face,"" My heart said to you, ""I will seek your face, Yahweh."""
19027009,19,27,9,"Don't hide your face from me. Don't put your servant away in anger. You have been my help. Don't abandon me, Neither forsake me, God of my salvation."
19027010,19,27,10,"When my father and my mother forsake me, Then Yahweh will take me up."
19027011,19,27,11,"Teach me your way, Yahweh. Lead me in a straight path, because of my enemies."
19027012,19,27,12,"Don't deliver me over to the desire of my adversaries, For false witnesses have risen up against me, Such as breathe out cruelty."
19027013,19,27,13,I am still confident of this: I will see the goodness of Yahweh in the land of the living.
19027014,19,27,14,"Wait for Yahweh. Be strong, and let your heart take courage. Yes, wait for Yahweh."
19028001,19,28,1,"&gt; To you, Yahweh, I call. My rock, don't be deaf to me; Lest, if you are silent to me, I would become like those who go down into the pit."
19028002,19,28,2,"Hear the voice of my petitions, when I cry to you, When I lift up my hands toward your Most Holy Place."
19028003,19,28,3,"Don't draw me away with the wicked, With the workers of iniquity who speak peace with their neighbors, But mischief is in their hearts."
19028004,19,28,4,"Give them according to their work, and according to the wickedness of their doings. Give them according to the operation of their hands. Bring back on them what they deserve."
19028005,19,28,5,"Because they don't regard the works of Yahweh, Nor the operation of his hands, He will break them down and not build them up."
19028006,19,28,6,"Blessed be Yahweh, Because he has heard the voice of my petitions."
19028007,19,28,7,"Yahweh is my strength and my shield. My heart has trusted in him, and I am helped. Therefore my heart greatly rejoices. With my song I will thank him."
19028008,19,28,8,Yahweh is their strength. He is a stronghold of salvation to his anointed.
19028009,19,28,9,"Save your people, And bless your inheritance. Be their shepherd also, And bear them up forever."
19029001,19,29,1,"&gt; Ascribe to Yahweh, you sons of the mighty, Ascribe to Yahweh glory and strength."
19029002,19,29,2,Ascribe to Yahweh the glory due to his name. Worship Yahweh in holy array.
19029003,19,29,3,"Yahweh's voice is on the waters. The God of glory thunders, even Yahweh on many waters."
19029004,19,29,4,Yahweh's voice is powerful. Yahweh's voice is full of majesty.
19029005,19,29,5,"The voice of Yahweh breaks the cedars. Yes, Yahweh breaks in pieces the cedars of Lebanon."
19029006,19,29,6,"He makes them also to skip like a calf; Lebanon and Sirion like a young, wild ox."
19029007,19,29,7,Yahweh's voice strikes with flashes of lightning.
19029008,19,29,8,Yahweh's voice shakes the wilderness. Yahweh shakes the wilderness of Kadesh.
19029009,19,29,9,"Yahweh's voice makes the deer calve, And strips the forests bare. In his temple everything says, ""Glory!"""
19029010,19,29,10,"Yahweh sat enthroned at the Flood. Yes, Yahweh sits as King forever."
19029011,19,29,11,Yahweh will give strength to his people. Yahweh will bless his people with peace.
19030001,19,30,1,"&gt; I will extol you, Yahweh, for you have raised me up, And have not made my foes to rejoice over me."
19030002,19,30,2,"Yahweh my God, I cried to you, And you have healed me."
19030003,19,30,3,"Yahweh, you have brought up my soul from Sheol. You have kept me alive, that I should not go down to the pit."
19030004,19,30,4,"Sing praise to Yahweh, you saints of his. Give thanks to his holy name."
19030005,19,30,5,"For his anger is but for a moment; His favor is for a lifetime. Weeping may stay for the night, But joy comes in the morning."
19030006,19,30,6,"As for me, I said in my prosperity, ""I shall never be moved."""
19030007,19,30,7,"You, Yahweh, when you favored me, made my mountain to stand strong. But when you hid your face, I was troubled."
19030008,19,30,8,"I cried to you, Yahweh. To Yahweh I made supplication:"
19030009,19,30,9,"""What profit is there in my destruction, if I go down to the pit? Shall the dust praise you? Shall it declare your truth?"
19030010,19,30,10,"Hear, Yahweh, and have mercy on me. Yahweh, be my helper."""
19030011,19,30,11,"You have turned my mourning into dancing for me. You have removed my sackcloth, and clothed me with gladness,"
19030012,19,30,12,"To the end that my heart may sing praise to you, and not be silent. Yahweh my God, I will give thanks to you forever!"
19031001,19,31,1,"&gt; In you, Yahweh, I take refuge. Let me never be disappointed: Deliver me in your righteousness."
19031002,19,31,2,"Bow down your ear to me. Deliver me speedily. Be to me a strong rock, A house of defense to save me."
19031003,19,31,3,"For you are my rock and my fortress, Therefore for your name's sake lead me and guide me."
19031004,19,31,4,"Pluck me out of the net that they have laid secretly for me, For you are my stronghold."
19031005,19,31,5,"Into your hand I commend my spirit. You redeem me, Yahweh, God of truth."
19031006,19,31,6,"I hate those who regard lying vanities, But I trust in Yahweh."
19031007,19,31,7,"I will be glad and rejoice in your loving kindness, For you have seen my affliction. You have known my soul in adversities."
19031008,19,31,8,You have not shut me up into the hand of the enemy. You have set my feet in a large place.
19031009,19,31,9,"Have mercy on me, Yahweh, for I am in distress. My eye, my soul, and my body waste away with grief."
